0.025; 0
0.075; 0
0.125; 0
0.175; 0
0.225; 0
0.275; 0
0.325; 0
0.375; 0
0.425; 0
0.475; 0
0.525; 0
0.575; 0
0.625; 0
0.675; 0
0.725; 0
0.775; 0
0.825; 0
0.875; 0
0.925; 0
0.975; 0
1.025; 0
1.075; 0
1.125; 0
1.175; 0
1.225; 0
1.275; 0
1.325; 0
1.375; 0
1.425; 0
1.475; 0
1.525; 0
1.575; 0
1.625; 0
1.675; 0
1.725; 0
1.775; 0
1.825; 0
1.875; 0
1.925; 0
1.975; 0
2.025; 0
2.075; 0
2.125; 0
2.175; 0
2.225; 0
2.275; 0
2.325; 11
2.375; 60
2.425; 288
2.475; 874
2.525; 1982
2.575; 3327
2.625; 4670
2.675; 5557
2.725; 6435
2.775; 6600
2.825; 6606
2.875; 6578
2.925; 6216
2.975; 5510
3.025; 5022
3.075; 4462
3.125; 4070
3.175; 3651
3.225; 3156
3.275; 2748
3.325; 2402
3.375; 2074
3.425; 1891
3.475; 1603
3.525; 1436
3.575; 1178
3.625; 1061
3.675; 987
3.725; 845
3.775; 784
3.825; 675
3.875; 577
3.925; 515
3.975; 434
4.025; 407
4.075; 349
4.125; 354
4.175; 250
4.225; 216
4.275; 210
4.325; 167
4.375; 167
4.425; 165
4.475; 135
4.525; 136
4.575; 99
4.625; 102
4.675; 81
4.725; 64
4.775; 60
4.825; 72
4.875; 37
4.925; 61
4.975; 48
5.025; 42
5.075; 32
5.125; 34
5.175; 41
5.225; 31
5.275; 33
5.325; 28
5.375; 29
5.425; 20
5.475; 17
5.525; 18
5.575; 21
5.625; 17
5.675; 15
5.725; 20
5.775; 14
5.825; 11
5.875; 10
5.925; 18
5.975; 7
6.025; 12
6.075; 19
6.125; 14
6.175; 7
6.225; 5
6.275; 12
6.325; 10
6.375; 9
6.425; 12
6.475; 10
6.525; 10
6.575; 15
6.625; 7
6.675; 6
6.725; 9
6.775; 4
6.825; 8
6.875; 4
6.925; 5
6.975; 9
7.025; 6
7.075; 7
7.125; 12
7.175; 9
7.225; 5
7.275; 4
7.325; 1
7.375; 9
7.425; 6
7.475; 5
7.525; 5
7.575; 11
7.625; 5
7.675; 3
7.725; 7
7.775; 6
7.825; 8
7.875; 3
7.925; 6
7.975; 5
8.025; 6
8.075; 6
8.125; 4
8.175; 4
8.225; 2
8.275; 1
8.325; 4
8.375; 6
8.425; 4
8.475; 2
8.525; 1
8.575; 6
8.625; 5
8.675; 4
8.725; 3
8.775; 5
8.825; 4
8.875; 2
8.925; 3
8.975; 5
9.025; 3
9.075; 7
9.125; 0
9.175; 4
9.225; 6
9.275; 2
9.325; 2
9.375; 4
9.425; 2
9.475; 2
9.525; 4
9.575; 3
9.625; 0
9.675; 5
9.725; 6
9.775; 7
9.825; 3
9.875; 6
9.925; 0
9.975; 4
10.025; 5
10.075; 2
10.125; 4
10.175; 6
10.225; 1
10.275; 3
10.325; 4
10.375; 4
10.425; 1
10.475; 1
10.525; 2
10.575; 3
10.625; 2
10.675; 6
10.725; 5
10.775; 8
10.825; 7
10.875; 4
10.925; 4
10.975; 3
11.025; 2
11.075; 2
11.125; 0
11.175; 3
11.225; 2
11.275; 4
11.325; 2
11.375; 4
11.425; 0
11.475; 6
11.525; 2
11.575; 3
11.625; 1
11.675; 1
11.725; 4
11.775; 2
11.825; 3
11.875; 3
11.925; 7
11.975; 2
12.025; 3
12.075; 4
12.125; 2
12.175; 3
12.225; 2
12.275; 5
12.325; 2
12.375; 2
12.425; 2
12.475; 5
12.525; 1
12.575; 3
12.625; 3
12.675; 3
12.725; 3
12.775; 3
12.825; 5
12.875; 4
12.925; 3
12.975; 0
13.025; 3
13.075; 2
13.125; 1
13.175; 2
13.225; 2
13.275; 0
13.325; 4
13.375; 5
13.425; 1
13.475; 4
13.525; 3
13.575; 1
13.625; 3
13.675; 1
13.725; 1
13.775; 3
13.825; 3
13.875; 2
13.925; 3
13.975; 4
14.025; 1
14.075; 1
14.125; 2
14.175; 1
14.225; 1
14.275; 0
14.325; 2
14.375; 3
14.425; 3
14.475; 4
14.525; 3
14.575; 0
14.625; 2
14.675; 0
14.725; 0
14.775; 1
14.825; 3
14.875; 2
14.925; 2
14.975; 4
15.025; 3
15.075; 2
15.125; 2
15.175; 0
15.225; 3
15.275; 1
15.325; 1
15.375; 1
15.425; 4
15.475; 0
15.525; 2
15.575; 2
15.625; 2
15.675; 1
15.725; 1
15.775; 2
15.825; 0
15.875; 6
15.925; 2
15.975; 2
16.025; 0
16.075; 3
16.125; 4
16.175; 3
16.225; 3
16.275; 3
16.325; 3
16.375; 4
16.425; 2
16.475; 3
16.525; 4
16.575; 3
16.625; 2
16.675; 0
16.725; 1
16.775; 2
16.825; 4
16.875; 0
16.925; 3
16.975; 1
17.025; 1
17.075; 2
17.125; 3
17.175; 1
17.225; 3
17.275; 1
17.325; 3
17.375; 0
17.425; 1
17.475; 2
17.525; 1
17.575; 2
17.625; 2
17.675; 1
17.725; 0
17.775; 1
17.825; 2
17.875; 0
17.925; 0
17.975; 2
18.025; 1
18.075; 1
18.125; 1
18.175; 2
18.225; 1
18.275; 0
18.325; 2
18.375; 1
18.425; 0
18.475; 1
18.525; 0
18.575; 0
18.625; 3
18.675; 1
18.725; 2
18.775; 2
18.825; 0
18.875; 0
18.925; 2
18.975; 0
19.025; 2
19.075; 2
19.125; 2
19.175; 2
19.225; 1
19.275; 1
19.325; 3
19.375; 1
19.425; 3
19.475; 3
19.525; 0
19.575; 1
19.625; 0
19.675; 3
19.725; 2
19.775; 0
19.825; 0
19.875; 1
19.925; 1
19.975; 3
20.025; 2
20.075; 2
20.125; 1
20.175; 1
20.225; 2
20.275; 1
20.325; 2
20.375; 2
20.425; 1
20.475; 2
20.525; 2
20.575; 1
20.625; 1
20.675; 2
20.725; 3
20.775; 0
20.825; 0
20.875; 2
20.925; 3
20.975; 3
21.025; 3
21.075; 2
21.125; 1
21.175; 2
21.225; 4
21.275; 0
21.325; 0
21.375; 2
21.425; 2
21.475; 1
21.525; 2
21.575; 0
21.625; 1
21.675; 1
21.725; 2
21.775; 0
21.825; 2
21.875; 1
21.925; 1
21.975; 0
22.025; 0
22.075; 1
22.125; 0
22.175; 1
22.225; 1
22.275; 1
22.325; 1
22.375; 2
22.425; 1
22.475; 2
22.525; 0
22.575; 0
22.625; 0
22.675; 2
22.725; 2
22.775; 1
22.825; 0
22.875; 0
22.925; 2
22.975; 2
23.025; 0
23.075; 1
23.125; 0
23.175; 1
23.225; 0
23.275; 1
23.325; 2
23.375; 0
23.425; 0
23.475; 0
23.525; 2
23.575; 0
23.625; 1
23.675; 1
23.725; 1
23.775; 2
23.825; 1
23.875; 1
23.925; 0
23.975; 0
24.025; 0
24.075; 0
24.125; 1
24.175; 1
24.225; 1
24.275; 1
24.325; 3
24.375; 1
24.425; 4
24.475; 3
24.525; 0
24.575; 1
24.625; 1
24.675; 1
24.725; 0
24.775; 0
24.825; 1
24.875; 1
24.925; 0
24.975; 3
25.025; 1
25.075; 1
25.125; 0
25.175; 0
25.225; 1
25.275; 2
25.325; 1
25.375; 2
25.425; 1
25.475; 0
25.525; 3
25.575; 1
25.625; 1
25.675; 2
25.725; 0
25.775; 1
25.825; 0
25.875; 2
25.925; 1
25.975; 0
26.025; 0
26.075; 2
26.125; 2
26.175; 3
26.225; 0
26.275; 2
26.325; 2
26.375; 1
26.425; 1
26.475; 1
26.525; 0
26.575; 0
26.625; 2
26.675; 0
26.725; 1
26.775; 2
26.825; 3
26.875; 0
26.925; 0
26.975; 0
27.025; 0
27.075; 0
27.125; 0
27.175; 1
27.225; 1
27.275; 1
27.325; 1
27.375; 1
27.425; 0
27.475; 0
27.525; 1
27.575; 1
27.625; 0
27.675; 2
27.725; 0
27.775; 0
27.825; 0
27.875; 1
27.925; 2
27.975; 1
28.025; 1
28.075; 1
28.125; 0
28.175; 2
28.225; 3
28.275; 1
28.325; 1
28.375; 2
28.425; 0
28.475; 1
28.525; 2
28.575; 1
28.625; 0
28.675; 0
28.725; 1
28.775; 0
28.825; 2
28.875; 0
28.925; 0
28.975; 0
29.025; 1
29.075; 0
29.125; 2
29.175; 0
29.225; 3
29.275; 1
29.325; 1
29.375; 1
29.425; 0
29.475; 0
29.525; 0
29.575; 0
29.625; 0
29.675; 0
29.725; 1
29.775; 0
29.825; 2
29.875; 3
29.925; 0
29.975; 0
30.025; 1
30.075; 1
30.125; 0
30.175; 1
30.225; 2
30.275; 1
30.325; 1
30.375; 4
30.425; 0
30.475; 2
30.525; 0
30.575; 0
30.625; 0
30.675; 0
30.725; 0
30.775; 1
30.825; 2
30.875; 0
30.925; 2
30.975; 0
31.025; 1
31.075; 0
31.125; 0
31.175; 0
31.225; 0
31.275; 2
31.325; 0
31.375; 0
31.425; 0
31.475; 1
31.525; 1
31.575; 0
31.625; 1
31.675; 0
31.725; 1
31.775; 0
31.825; 0
31.875; 2
31.925; 0
31.975; 1
32.025; 0
32.075; 0
32.125; 2
32.175; 0
32.225; 3
32.275; 1
32.325; 1
32.375; 1
32.425; 0
32.475; 0
32.525; 3
32.575; 2
32.625; 1
32.675; 0
32.725; 0
32.775; 0
32.825; 1
32.875; 0
32.925; 0
32.975; 1
33.025; 1
33.075; 0
33.125; 0
33.175; 0
33.225; 0
33.275; 1
33.325; 0
33.375; 1
33.425; 1
33.475; 0
33.525; 1
33.575; 0
33.625; 1
33.675; 2
33.725; 0
33.775; 0
33.825; 3
33.875; 2
33.925; 0
33.975; 2
34.025; 1
34.075; 0
34.125; 2
34.175; 0
34.225; 1
34.275; 0
34.325; 0
34.375; 1
34.425; 0
34.475; 1
34.525; 1
34.575; 0
34.625; 0
34.675; 0
34.725; 0
34.775; 0
34.825; 2
34.875; 0
34.925; 0
34.975; 1
35.025; 2
35.075; 1
35.125; 0
35.175; 1
35.225; 1
35.275; 0
35.325; 0
35.375; 2
35.425; 3
35.475; 0
35.525; 0
35.575; 0
35.625; 0
35.675; 1
35.725; 0
35.775; 0
35.825; 0
35.875; 1
