0.05; 0
0.15; 0
0.25; 0
0.35; 0
0.45; 0
0.55; 0
0.65; 0
0.75; 0
0.85; 0
0.95; 0
1.05; 0
1.15; 0
1.25; 0
1.35; 0
1.45; 0
1.55; 0
1.65; 0
1.75; 0
1.85; 0
1.95; 0
2.05; 0
2.15; 0
2.25; 0
2.35; 0
2.45; 0
2.55; 0
2.65; 0
2.75; 0
2.85; 0
2.95; 0
3.05; 0
3.15; 0
3.25; 0
3.35; 0
3.45; 0
3.55; 0
3.65; 0
3.75; 0
3.85; 0
3.95; 0
4.05; 0
4.15; 0
4.25; 0
4.35; 0
4.45; 0
4.55; 0
4.65; 0
4.75; 0
4.85; 0
4.95; 0
5.05; 0
5.15; 0
5.25; 0
5.35; 0
5.45; 0
5.55; 0
5.65; 0
5.75; 0
5.85; 0
5.95; 0
6.05; 2
6.15; 1
6.25; 2
6.35; 6
6.45; 19
6.55; 48
6.65; 143
6.75; 358
6.85; 664
6.95; 1140
7.05; 2088
7.15; 3416
7.25; 4902
7.35; 6841
7.45; 8769
7.55; 9916
7.65; 10456
7.75; 10183
7.85; 9494
7.95; 7708
8.05; 5900
8.15; 4142
8.25; 2669
8.35; 1653
8.45; 946
8.55; 480
8.65; 256
8.75; 116
8.85; 63
8.95; 34
9.05; 16
9.15; 7
9.25; 10
9.35; 5
9.45; 9
9.55; 9
9.65; 8
9.75; 3
9.85; 6
9.95; 4
10.05; 5
10.15; 6
10.25; 2
10.35; 1
10.45; 5
10.55; 4
10.65; 1
10.75; 5
10.85; 2
10.95; 4
11.05; 5
11.15; 1
11.25; 0
11.35; 3
11.45; 2
11.55; 2
11.65; 1
11.75; 1
11.85; 5
11.95; 2
12.05; 3
12.15; 1
12.25; 2
12.35; 3
12.45; 3
12.55; 2
12.65; 1
12.75; 4
12.85; 5
12.95; 2
13.05; 5
13.15; 0
13.25; 1
13.35; 6
13.45; 2
13.55; 0
13.65; 4
13.75; 2
13.85; 2
13.95; 5
14.05; 3
14.15; 3
14.25; 4
14.35; 1
14.45; 1
14.55; 2
14.65; 4
14.75; 2
14.85; 4
14.95; 1
15.05; 2
15.15; 4
15.25; 3
15.35; 4
15.45; 2
15.55; 1
15.65; 5
15.75; 4
15.85; 1
15.95; 4
16.05; 2
16.15; 0
16.25; 2
16.35; 1
16.45; 0
16.55; 1
16.65; 1
16.75; 0
16.85; 2
16.95; 0
17.05; 0
17.15; 4
17.25; 0
17.35; 0
17.45; 1
17.55; 3
17.65; 3
17.75; 1
17.85; 0
17.95; 1
18.05; 1
18.15; 3
18.25; 1
18.35; 3
18.45; 2
18.55; 6
18.65; 4
18.75; 2
18.85; 5
18.95; 3
19.05; 1
19.15; 1
19.25; 4
19.35; 0
19.45; 1
19.55; 2
19.65; 2
19.75; 1
19.85; 4
19.95; 0
20.05; 1
20.15; 4
20.25; 1
20.35; 2
20.45; 1
20.55; 1
20.65; 5
20.75; 1
20.85; 1
20.95; 0
21.05; 3
21.15; 1
21.25; 1
21.35; 3
21.45; 4
21.55; 2
21.65; 1
21.75; 2
21.85; 0
21.95; 0
22.05; 1
22.15; 1
22.25; 2
22.35; 1
22.45; 2
22.55; 3
22.65; 0
22.75; 2
22.85; 0
22.95; 1
23.05; 0
23.15; 1
23.25; 1
23.35; 2
23.45; 2
23.55; 3
23.65; 1
23.75; 1
23.85; 2
23.95; 2
24.05; 4
24.15; 3
24.25; 0
24.35; 0
24.45; 1
24.55; 2
24.65; 2
24.75; 0
24.85; 4
24.95; 4
25.05; 2
25.15; 1
25.25; 1
25.35; 2
25.45; 5
25.55; 1
25.65; 3
25.75; 1
25.85; 1
25.95; 2
26.05; 3
26.15; 3
26.25; 1
26.35; 3
26.45; 0
26.55; 1
26.65; 0
26.75; 1
26.85; 2
26.95; 4
27.05; 1
27.15; 1
27.25; 1
27.35; 1
27.45; 6
27.55; 1
27.65; 1
27.75; 3
27.85; 1
27.95; 0
28.05; 1
28.15; 1
28.25; 2
28.35; 1
28.45; 0
28.55; 2
28.65; 0
28.75; 0
28.85; 2
28.95; 1
29.05; 1
29.15; 2
29.25; 1
29.35; 2
29.45; 0
29.55; 1
29.65; 1
29.75; 0
29.85; 1
29.95; 1
30.05; 2
30.15; 2
30.25; 3
30.35; 3
30.45; 1
30.55; 1
30.65; 1
30.75; 0
30.85; 0
30.95; 0
31.05; 0
31.15; 2
31.25; 3
31.35; 4
31.45; 4
31.55; 1
31.65; 2
31.75; 1
31.85; 0
31.95; 0
32.05; 2
32.15; 0
32.25; 2
32.35; 1
32.45; 0
32.55; 1
32.65; 0
32.75; 0
32.85; 1
32.95; 0
33.05; 1
33.15; 2
33.25; 0
33.35; 1
33.45; 2
33.55; 2
33.65; 5
33.75; 2
33.85; 1
33.95; 4
34.05; 0
34.15; 3
34.25; 2
34.35; 1
34.45; 0
34.55; 0
34.65; 2
34.75; 0
34.85; 1
34.95; 1
35.05; 1
35.15; 1
35.25; 0
35.35; 0
35.45; 2
35.55; 0
35.65; 3
35.75; 0
35.85; 0
35.95; 0
36.05; 1
36.15; 3
36.25; 0
36.35; 0
36.45; 1
36.55; 1
36.65; 0
36.75; 3
36.85; 0
36.95; 0
37.05; 1
37.15; 3
37.25; 1
37.35; 0
37.45; 0
37.55; 0
37.65; 1
37.75; 1
37.85; 0
37.95; 1
38.05; 0
38.15; 0
38.25; 1
38.35; 1
38.45; 0
38.55; 2
38.65; 0
38.75; 1
38.85; 1
38.95; 0
39.05; 0
39.15; 0
39.25; 0
39.35; 1
39.45; 1
39.55; 1
39.65; 0
39.75; 1
39.85; 1
39.95; 2
40.05; 0
40.15; 0
40.25; 1
40.35; 1
40.45; 3
40.55; 1
40.65; 3
40.75; 0
40.85; 1
40.95; 0
41.05; 1
41.15; 1
41.25; 2
41.35; 0
41.45; 0
41.55; 1
41.65; 0
41.75; 1
41.85; 0
41.95; 1
42.05; 3
42.15; 0
42.25; 1
42.35; 1
42.45; 1
42.55; 0
42.65; 2
42.75; 1
42.85; 0
42.95; 2
43.05; 0
43.15; 1
43.25; 1
43.35; 0
43.45; 1
43.55; 0
43.65; 2
43.75; 1
43.85; 2
43.95; 1
44.05; 0
44.15; 0
44.25; 0
44.35; 1
44.45; 0
44.55; 0
44.65; 1
44.75; 1
44.85; 2
44.95; 0
45.05; 1
45.15; 0
45.25; 0
45.35; 0
45.45; 0
45.55; 1
45.65; 0
45.75; 0
45.85; 1
45.95; 1
46.05; 0
46.15; 2
46.25; 2
46.35; 0
46.45; 0
46.55; 1
46.65; 1
46.75; 0
46.85; 0
46.95; 0
47.05; 0
47.15; 1
47.25; 0
47.35; 0
47.45; 1
47.55; 1
47.65; 1
47.75; 0
47.85; 0
47.95; 1
48.05; 1
48.15; 0
48.25; 1
48.35; 1
48.45; 0
48.55; 0
48.65; 1
48.75; 1
48.85; 0
48.95; 1
49.05; 0
49.15; 0
49.25; 0
49.35; 0
49.45; 0
49.55; 0
49.65; 0
49.75; 0
49.85; 1
49.95; 0
50.05; 2
50.15; 1
50.25; 0
50.35; 0
50.45; 1
50.55; 0
50.65; 0
50.75; 2
50.85; 1
50.95; 0
51.05; 1
51.15; 0
51.25; 1
51.35; 0
51.45; 1
51.55; 1
51.65; 1
51.75; 0
51.85; 3
51.95; 1
52.05; 0
52.15; 2
52.25; 0
52.35; 0
52.45; 0
52.55; 0
52.65; 1
52.75; 0
52.85; 0
52.95; 1
53.05; 1
53.15; 0
53.25; 1
53.35; 0
53.45; 0
53.55; 1
53.65; 0
53.75; 0
53.85; 1
53.95; 0
54.05; 0
54.15; 0
54.25; 0
54.35; 0
54.45; 0
54.55; 0
54.65; 0
54.75; 0
54.85; 0
54.95; 1
55.05; 0
55.15; 2
55.25; 1
55.35; 0
55.45; 0
55.55; 0
55.65; 0
55.75; 0
55.85; 0
55.95; 0
56.05; 0
56.15; 1
56.25; 0
56.35; 0
56.45; 1
56.55; 0
56.65; 0
56.75; 1
56.85; 0
56.95; 0
57.05; 1
57.15; 0
57.25; 1
57.35; 0
57.45; 0
57.55; 0
57.65; 0
57.75; 1
57.85; 1
57.95; 0
58.05; 0
58.15; 1
58.25; 0
58.35; 0
58.45; 1
58.55; 0
58.65; 0
58.75; 1
58.85; 0
58.95; 0
59.05; 0
59.15; 1
59.25; 0
59.35; 1
59.45; 0
59.55; 0
59.65; 0
59.75; 0
59.85; 0
59.95; 1
60.05; 0
60.15; 0
60.25; 1
60.35; 0
60.45; 1
60.55; 2
60.65; 0
60.75; 1
60.85; 0
60.95; 1
61.05; 0
61.15; 0
61.25; 0
61.35; 2
61.45; 1
61.55; 0
61.65; 0
61.75; 0
61.85; 0
61.95; 1
62.05; 0
62.15; 0
62.25; 0
62.35; 1
62.45; 0
62.55; 1
62.65; 2
62.75; 0
62.85; 0
62.95; 0
63.05; 0
63.15; 1
63.25; 0
63.35; 2
63.45; 1
63.55; 0
63.65; 0
63.75; 0
63.85; 0
63.95; 1
64.05; 0
64.15; 1
64.25; 0
64.35; 0
64.45; 0
64.55; 0
64.65; 0
64.75; 0
64.85; 0
64.95; 0
65.05; 0
65.15; 0
65.25; 0
65.35; 1
65.45; 0
65.55; 0
65.65; 0
65.75; 0
65.85; 0
65.95; 0
66.05; 0
66.15; 0
66.25; 1
66.35; 0
66.45; 0
66.55; 0
66.65; 0
66.75; 0
66.85; 0
66.95; 0
67.05; 0
67.15; 0
67.25; 0
67.35; 1
67.45; 0
67.55; 1
67.65; 0
67.75; 0
67.85; 0
67.95; 0
68.05; 0
68.15; 0
68.25; 0
68.35; 0
68.45; 0
68.55; 0
68.65; 0
68.75; 0
68.85; 0
68.95; 0
69.05; 0
69.15; 0
69.25; 0
69.35; 1
69.45; 2
69.55; 0
69.65; 0
69.75; 0
69.85; 0
69.95; 0
70.05; 1
70.15; 1
70.25; 0
70.35; 0
70.45; 0
70.55; 0
70.65; 0
70.75; 1
70.85; 1
70.95; 0
71.05; 1
71.15; 0
71.25; 0
71.35; 0
71.45; 0
71.55; 0
71.65; 0
71.75; 1
71.85; 1
71.95; 0
72.05; 0
72.15; 0
72.25; 0
72.35; 1
72.45; 0
72.55; 0
72.65; 0
72.75; 0
72.85; 0
72.95; 0
73.05; 0
73.15; 0
73.25; 0
73.35; 0
73.45; 0
73.55; 0
73.65; 0
73.75; 0
73.85; 0
73.95; 0
74.05; 0
74.15; 0
74.25; 0
74.35; 0
74.45; 0
74.55; 1
74.65; 0
74.75; 0
74.85; 1
74.95; 0
75.05; 1
75.15; 0
75.25; 0
75.35; 2
75.45; 0
75.55; 0
75.65; 0
75.75; 0
75.85; 0
75.95; 0
76.05; 0
76.15; 0
76.25; 0
76.35; 0
76.45; 0
76.55; 0
76.65; 0
76.75; 0
76.85; 0
76.95; 0
77.05; 0
77.15; 1
77.25; 0
77.35; 0
77.45; 0
77.55; 0
77.65; 0
77.75; 0
77.85; 1
77.95; 0
78.05; 0
78.15; 1
78.25; 0
78.35; 0
78.45; 0
78.55; 0
78.65; 0
78.75; 0
78.85; 0
78.95; 0
79.05; 0
79.15; 0
79.25; 0
79.35; 0
79.45; 0
79.55; 0
79.65; 1
79.75; 0
79.85; 0
79.95; 0
80.05; 0
80.15; 0
80.25; 0
80.35; 0
80.45; 1
80.55; 2
80.65; 0
80.75; 0
80.85; 0
80.95; 0
81.05; 0
81.15; 0
81.25; 0
81.35; 0
81.45; 0
81.55; 0
81.65; 1
81.75; 0
81.85; 0
81.95; 0
82.05; 0
82.15; 0
82.25; 0
82.35; 0
82.45; 0
82.55; 0
82.65; 0
82.75; 0
82.85; 0
82.95; 0
83.05; 0
83.15; 0
83.25; 0
83.35; 0
83.45; 0
83.55; 1
83.65; 0
83.75; 0
83.85; 0
83.95; 0
84.05; 1
84.15; 0
84.25; 0
84.35; 0
84.45; 0
84.55; 0
84.65; 0
84.75; 0
84.85; 0
84.95; 0
85.05; 0
85.15; 0
85.25; 0
85.35; 0
85.45; 0
85.55; 0
85.65; 0
85.75; 0
85.85; 0
85.95; 0
86.05; 0
86.15; 0
86.25; 0
86.35; 0
86.45; 0
86.55; 0
86.65; 0
86.75; 0
86.85; 1
86.95; 0
87.05; 0
87.15; 0
87.25; 0
87.35; 0
87.45; 0
87.55; 0
87.65; 0
87.75; 0
87.85; 0
