0.10287316881677247, 0.2700999773718675
0.15058981450217215, 0.26218307403757984
0.22042726812946425, 0.2470386229931716
0.30924074588225536, 0.21932355227333142
0.41580506946686835, 0.18347035085452523
0.5591220354003094, 0.15811257379121332
0.7205848233086054, 0.1283887976607437
0.9091189064728845, 0.0982308861816593
1.1469811177975475, 0.07515692315720211
1.4777201878887505, 0.051051714979649936
1.7868556065022019, 0.0368036992298405
2.253999190201363, 0.025754475704543058
2.8429585695138457, 0.016981426128185626
3.4371342957892, 0.01119684347898247
4.244415325666539, 0.007382731164418841
5.1309327563335625, 0.004586682812964982
6.073662450586256, 0.0031155882097484216
7.343052316631871, 0.002054288801552117
9.066229594548888, 0.001238862923993775
10.7308350827633, 0.0007929116634226797
12.702460390883372, 0.0005385997529519099
15.033051156721223, 0.00032480888972387324
18.955930458152515, 0.00018456522259245232
22.91394124002137, 0.00011130421932675205
