0.10470154072901688, 0.039059912507287596
0.14086643001365656, 0.045324262835176
0.19771016023834512, 0.051051714979649936
0.27166350819352264, 0.055817454346722244
0.38938292626026316, 0.05750292314386387
0.5699629485270957, 0.054181388343574714
0.8341517441731098, 0.04669287829168909
1.1215389718954671, 0.03791502699276497
1.4761848797289068, 0.029008969387985948
1.9020599984961144, 0.02091286031720314
2.55625063612176, 0.013384895568254984
3.1568108961173116, 0.009091935178794653
4.066429270985252, 0.005648563098457588
5.23843596568209, 0.0036152599901104884
6.46772774226949, 0.0021802248831624903
8.508255166216786, 0.001238862923993775
10.729073939878088, 0.0007252122247218148
13.816819704606813, 0.00038828202580089765
18.17196215315288, 0.00019587980548716426
22.91394124002137, 0.00011130421932675205
